Tue, Oct 01, 2019
2:54:16 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
223.6500000	121.7799988	0.0001968	0.0002034	0.0001965	0.0001760	-0.0001961	-0.0002032	-0.0001947	-0.0001758	0.2150539	0.2619602	0.0382448	-0.0330117	-0.2155475	-0.2636199	-0.0398630	0.0331119
225.1000000	-3965.0000000	0.0001712	0.0001771	0.0001710	0.0001532	-0.0001707	-0.0001769	-0.0001694	-0.0001532	0.2152228	0.2572286	-0.1413651	-0.1947833	-0.2157469	-0.2587015	0.1387900	0.1951425
226.8500000	4162.0000000	0.0001687	0.0001744	0.0001684	0.0001509	-0.0001681	-0.0001746	-0.0001668	-0.0001511	0.2151647	0.2663582	0.2112414	0.1238488	-0.2156342	-0.2687019	-0.2120471	-0.1245648
228.3000000	121.6999969	0.0001883	0.0001947	0.0001881	0.0001684	-0.0001875	-0.0001947	-0.0001861	-0.0001684	0.2159256	0.2618692	0.0364850	-0.0323298	-0.2164117	-0.2637940	-0.0383984	0.0319841
229.8000000	-3965.0000000	0.0001648	0.0001706	0.0001649	0.0001476	-0.0001644	-0.0001709	-0.0001632	-0.0001479	0.2160112	0.2573130	-0.1361622	-0.1874475	-0.2165785	-0.2589360	0.1332146	0.1875835
231.6000000	4162.0000000	0.0001626	0.0001683	0.0001626	0.0001457	-0.0001621	-0.0001690	-0.0001608	-0.0001461	0.2165689	0.2659194	0.2016124	0.1186509	-0.2169247	-0.2688806	-0.2027861	-0.1200051
233.1000000	121.7600021	0.0001805	0.0001870	0.0001808	0.0001618	-0.0001801	-0.0001876	-0.0001787	-0.0001622	0.2169071	0.2615703	0.0341356	-0.0311642	-0.2173623	-0.2638635	-0.0365827	0.0304316
234.5500000	-3965.0000000	0.0001593	0.0001653	0.0001597	0.0001429	-0.0001591	-0.0001659	-0.0001578	-0.0001434	0.2168193	0.2573034	-0.1307873	-0.1790582	-0.2175361	-0.2590104	0.1271498	0.1788227
236.3500000	4162.0000000	0.0001575	0.0001634	0.0001579	0.0001414	-0.0001571	-0.0001646	-0.0001559	-0.0001421	0.2180764	0.2651551	0.1904951	0.1130200	-0.2182796	-0.2689065	-0.1921503	-0.1148838
237.8500000	121.8300018	0.0001743	0.0001810	0.0001752	0.0001565	-0.0001741	-0.0001820	-0.0001727	-0.0001572	0.2178822	0.2610877	0.0313533	-0.0296735	-0.2183972	-0.2636666	-0.0345178	0.0285671
239.3000000	-3965.0000000	0.0001550	0.0001614	0.0001560	0.0001395	-0.0001551	-0.0001623	-0.0001538	-0.0001402	0.2175331	0.2572585	-0.1242634	-0.1691543	-0.2185540	-0.2587613	0.1197293	0.1683440
