Thu, Oct 03, 2019
2:55:58 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
254.7500000	4156.0000000	0.0001646	0.0001703	0.0001704	0.0001503	-0.0001654	-0.0001788	-0.0001644	-0.0001517	0.2156600	0.2531669	0.1183148	0.0610975	-0.2165409	-0.2601082	-0.1177533	-0.0578222
256.3000000	121.8799973	0.0001847	0.0001921	0.0001932	0.0001695	-0.0001876	-0.0001997	-0.0001854	-0.0001736	0.2119832	0.2521476	0.0252941	-0.0270020	-0.2148458	-0.2517089	-0.0266713	0.0158621
257.7500000	-3960.0000000	0.0001730	0.0001818	0.0001830	0.0001600	-0.0001780	-0.0001833	-0.0001751	-0.0001616	0.2098320	0.2521927	-0.0520519	-0.1002560	-0.2140533	-0.2461962	0.0459347	0.0884947
259.6000000	4156.0000000	0.0001828	0.0001872	0.0001926	0.0001677	-0.0001846	-0.0001954	-0.0001832	-0.0001703	0.2083188	0.2446472	0.0898367	0.0344563	-0.2110027	-0.2505692	-0.0868101	-0.0319919
261.1000000	121.7699966	0.0002060	0.0002137	0.0002201	0.0001908	-0.0002115	-0.0002196	-0.0002087	-0.0001943	0.2039878	0.2442570	0.0259797	-0.0287703	-0.2081973	-0.2416091	-0.0258556	0.0188519
262.6500000	-3960.0000000	0.0001971	0.0002061	0.0002133	0.0001838	-0.0002051	-0.0002093	-0.0002011	-0.0001857	0.2010164	0.2441203	-0.0206237	-0.0761511	-0.2060006	-0.2350840	0.0171415	0.0590094
264.4000000	4155.0000000	0.0002111	0.0002142	0.0002275	0.0001946	-0.0002147	-0.0002291	-0.0002133	-0.0001991	0.1966954	0.2325173	0.0618368	0.0076354	-0.2020203	-0.2366947	-0.0560117	-0.0046315
265.9500000	121.8199997	0.0002398	0.0002455	0.0002617	0.0002226	-0.0002475	-0.0002603	-0.0002440	-0.0002278	0.1916873	0.2314694	0.0265711	-0.0304110	-0.1979038	-0.2275697	-0.0234041	0.0206315
267.4000000	-3959.0000000	0.0002322	0.0002405	0.0002574	0.0002182	-0.0002440	-0.0002493	-0.0002389	-0.0002226	0.1886655	0.2302349	0.0071362	-0.0537723	-0.1940293	-0.2205814	-0.0056808	0.0286644
269.1500000	4156.0000000	0.0002511	0.0002520	0.0002774	0.0002323	-0.0002573	-0.0002705	-0.0002557	-0.0002381	0.1815491	0.2166751	0.0374602	-0.0147146	-0.1899109	-0.2179287	-0.0297034	0.0157487
270.7000000	121.7900009	0.0002851	0.0002901	0.0003189	0.0002659	-0.0002964	-0.0003070	-0.0002922	-0.0002723	0.1767862	0.2144603	0.0266270	-0.0303105	-0.1844237	-0.2102281	-0.0205458	0.0186110
272.2000000	-3960.0000000	0.0002794	0.0002859	0.0003169	0.0002628	-0.0002950	-0.0002999	-0.0002891	-0.0002692	0.1741714	0.2119364	0.0281321	-0.0358602	-0.1793189	-0.2044543	-0.0229710	0.0143052
273.9500000	4155.0000000	0.0003030	0.0003021	0.0003435	0.0002818	-0.0003126	-0.0003283	-0.0003106	-0.0002898	0.1651891	0.1987031	0.0188828	-0.0294464	-0.1761153	-0.1976714	-0.0106244	0.0285719
275.4000000	121.7200012	0.0003412	0.0003437	0.0003914	0.0003204	-0.0003577	-0.0003703	-0.0003534	-0.0003309	0.1616361	0.1958359	0.0261911	-0.0291710	-0.1697136	-0.1912052	-0.0177810	0.0181775
277.0000000	-3960.0000000	0.0003396	0.0003456	0.0003932	0.0003208	-0.0003587	-0.0003648	-0.0003519	-0.0003300	0.1595420	0.1922504	0.0419320	-0.0211063	-0.1641923	-0.1865162	-0.0320014	-0.0006367
278.7500000	4155.0000000	0.0003676	0.0003634	0.0004263	0.0003424	-0.0003806	-0.0003984	-0.0003788	-0.0003546	0.1499308	0.1809116	0.0062716	-0.0385695	-0.1621048	-0.1790126	0.0021115	0.0369189
280.2500000	121.8099976	0.0004150	0.0004121	0.0004840	0.0003880	-0.0004325	-0.0004445	-0.0004277	-0.0004020	0.1471458	0.1771629	0.0254655	-0.0271440	-0.1554932	-0.1742385	-0.0159804	0.0186282
281.7500000	-3960.0000000	0.0004145	0.0004156	0.0004876	0.0003901	-0.0004359	-0.0004420	-0.0004288	-0.0004058	0.1464964	0.1738855	0.0499813	-0.0111914	-0.1498225	-0.1705510	-0.0384467	-0.0064295
283.5500000	4155.0000000	0.0004472	0.0004402	0.0005289	0.0004182	-0.0004632	-0.0004809	-0.0004613	-0.0004344	0.1368297	0.1647627	-0.0019213	-0.0423626	-0.1489700	-0.1627725	0.0090095	0.0418777
285.0500000	121.7399979	0.0005045	0.0004971	0.0005970	0.0004715	-0.0005229	-0.0005363	-0.0005177	-0.0004917	0.1351298	0.1608177	0.0244650	-0.0242721	-0.1425368	-0.1586934	-0.0146339	0.0176565
286.5500000	-3959.0000000	0.0005087	0.0005037	0.0006043	0.0004773	-0.0005291	-0.0005362	-0.0005215	-0.0004994	0.1354869	0.1578757	0.0539837	-0.0035973	-0.1373151	-0.1573168	-0.0409561	-0.0085561
288.3000000	4155.0000000	0.0005456	0.0005336	0.0006553	0.0005114	-0.0005633	-0.0005820	-0.0005615	-0.0005345	0.1262139	0.1509859	-0.0070967	-0.0435722	-0.1373046	-0.1491652	0.0129359	0.0426573
289.8500000	121.8000031	0.0006147	0.0006003	0.0007343	0.0005745	-0.0006309	-0.0006449	-0.0006263	-0.0006033	0.1255724	0.1474693	0.0232888	-0.0214204	-0.1312823	-0.1465074	-0.0139891	0.0181318
291.3000000	-3959.0000000	0.0006262	0.0006130	0.0007463	0.0005840	-0.0006404	-0.0006474	-0.0006329	-0.0006175	0.1269358	0.1450826	0.0554022	0.0015349	-0.1266816	-0.1457873	-0.0418298	-0.0104452
293.1500000	4155.0000000	0.0006697	0.0006500	0.0008089	0.0006273	-0.0006829	-0.0007032	-0.0006816	-0.0006583	0.1180820	0.1400283	-0.0102912	-0.0430198	-0.1273409	-0.1379311	0.0143023	0.0440443
294.6500000	121.7300034	0.0007553	0.0007338	0.0009001	0.0007031	-0.0007620	-0.0007762	-0.0007568	-0.0007431	0.1182976	0.1367909	0.0217946	-0.0191787	-0.1217953	-0.1359916	-0.0134045	0.0178082
296.2000000	-3959.0000000	0.0007757	0.0007490	0.0009001	0.0007184	-0.0007766	-0.0007836	-0.0007684	-0.0007679	0.1204283	0.1350856	0.0536104	0.0051791	-0.1178112	-0.1361222	-0.0417425	-0.0116488
298.0000000	4155.0000000	0.0008238	0.0007988	0.0009001	0.0007738	-0.0008290	-0.0008506	-0.0008280	-0.0008139	0.1119011	0.1316607	-0.0118908	-0.0420483	-0.1189891	-0.1288879	0.0146708	0.0436354
299.5500000	121.7600021	0.0009001	0.0008969	0.0009001	0.0008646	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.1087077	0.1288965	0.0155275	-0.0171829	-0.1108711	-0.1214115	-0.0129742	0.0152758
301.1000000	-3958.0000000	0.0009001	0.0009001	0.0009001	0.0008886	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.1074477	0.1238751	0.0415744	0.0075461	-0.1052538	-0.1197690	-0.0397823	-0.0122357
302.8500000	4155.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0948680	0.1135810	-0.0114524	-0.0382549	-0.0992605	-0.1054413	0.0125483	0.0377346
304.4000000	121.8099976	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0853605	0.0991396	0.0113646	-0.0126668	-0.0862178	-0.0956873	-0.0109972	0.0118137
305.9500000	-3958.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0841569	0.0953421	0.0324422	0.0085428	-0.0821452	-0.0942012	-0.0323260	-0.0102746
307.8500000	4155.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0746789	0.0874596	-0.0098024	-0.0299141	-0.0769675	-0.0830741	0.0097147	0.0290778
309.3500000	121.7699966	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0674900	0.0773154	0.0087237	-0.0095491	-0.0676069	-0.0754723	-0.0088950	0.0088106
310.9000000	-3959.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0662093	0.0744744	0.0255641	0.0075897	-0.0647492	-0.0744744	-0.0258031	-0.0082264
312.6500000	4155.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0597105	0.0691362	-0.0079648	-0.0240144	-0.0608334	-0.0666995	0.0075178	0.0233964
314.4000000	121.7399979	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0539457	0.0615074	0.0000000	0.0000000	-0.0527223	-0.0592885	-0.0071661	0.0067832
316.1000000	-3958.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0518138	0.0583321	0.0200814	0.0059526	-0.0508211	-0.0584008	-0.0203929	-0.0065358
318.0000000	4155.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0468253	0.0538385	-0.0062034	-0.0189241	-0.0473987	-0.0525213	0.0056289	0.0181712
319.5000000	121.6800003	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0426047	0.0484216	0.0054821	-0.0061215	-0.0423406	-0.0477890	-0.0059230	0.0055063
321.0500000	-3959.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0414417	0.0467606	0.0160797	0.0046947	-0.0407991	-0.0468058	-0.0163996	-0.0052736
322.8000000	4156.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0378948	0.0000000	-0.0049684	-0.0153573	-0.0382813	-0.0427112	0.0043431	0.0146796
324.2500000	122.0500031	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0345164	0.0392716	0.0044574	-0.0050512	-0.0345023	-0.0390642	-0.0049323	0.0044878
325.8000000	-3959.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0336465	0.0380586	0.0130281	0.0037254	-0.0333097	-0.0382116	-0.0133756	-0.0042011
327.7500000	4155.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0309412	0.0353470	-0.0040034	-0.0125118	0.0000000	0.0000000	0.0033173	0.0115951
164.5000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000000	-0.0000000	-0.0000000	-0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000000	-0.0000000	-0.0000000	-0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000000	-0.0000000	-0.0000000	-0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
0.0000000	266.7000122	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000000	-0.0000000	-0.0000000	-0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
0.0000000	4118.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000000	-0.0000000	-0.0000000	-0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
335.0000000	4142.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0000000	0.0257860	-0.0028501	-0.0091073	-0.0229044	-0.0257721	0.0023006	0.0085741
336.4500000	128.8200073	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0208063	0.0236345	0.0026230	-0.0031288	-0.0209127	-0.0237184	-0.0030784	0.0026940
338.0000000	-3961.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0201522	0.0228953	0.0076712	0.0020454	-0.0202547	-0.0231635	-0.0080341	-0.0024058
339.8000000	4156.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0187277	0.0213071	-0.0023596	-0.0075363	-0.0189854	-0.0213921	0.0018207	0.0070320
341.3000000	122.6900024	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0171396	0.0194907	0.0021445	-0.0026174	-0.0173762	-0.0197188	-0.0025885	0.0021952
342.8000000	-3959.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0166539	0.0189384	0.0062678	0.0016152	-0.0168417	-0.0192434	-0.0066365	-0.0019554
344.6000000	4157.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0155035	0.0176267	-0.0019396	-0.0062296	-0.0158052	-0.0178328	0.0014215	0.0057667
346.1000000	122.1200027	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0142352	0.0161838	0.0017531	-0.0021992	-0.0145208	-0.0164731	-0.0021944	0.0018089
347.6500000	-3959.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0138150	0.0157168	0.0051306	0.0012816	-0.0140708	-0.0160628	-0.0055073	-0.0016042
349.4500000	4156.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0129067	0.0146565	-0.0016143	-0.0051778	-0.0132345	-0.0149387	0.0011054	0.0047434
350.9000000	122.0800018	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0119174	0.0135379	0.0014324	-0.0018573	-0.0122071	-0.0138379	-0.0018628	0.0014897
352.4500000	-3959.0000000	0.0009001	0.0009001	0.0009001	0.0009001	-0.0009001	-0.0009001	-0.0009001	-0.0009001	0.0115169	0.0131094	0.0042145	0.0010151	-0.0118308	-0.0134848	-0.0045969	-0.0013275
