Mon, Sep 30, 2019
12:58:14 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
233.5000000	121.9700012	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009218	0.0011202	-0.0000536	-0.0004509	-0.0014834	-0.0016711	-0.0004532	-0.0000867
235.0000000	-3968.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010904	0.0012852	-0.0010643	-0.0015070	-0.0016386	-0.0018176	0.0005643	0.0009702
236.8000000	4163.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0011095	0.0013503	0.0009833	0.0005392	-0.0016526	-0.0018840	-0.0014760	-0.0010791
238.3000000	122.0100021	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009804	0.0011824	-0.0000448	-0.0004572	-0.0015213	-0.0017056	-0.0004497	-0.0000881
239.8000000	-3968.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0011382	0.0013243	-0.0010289	-0.0014679	-0.0016726	-0.0018506	0.0005312	0.0009224
241.5500000	4163.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0011558	0.0013878	0.0009274	0.0004926	-0.0016839	-0.0019043	-0.0014219	-0.0010327
243.0500000	122.0999985	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010125	0.0011999	-0.0000589	-0.0004481	-0.0015422	-0.0017258	-0.0004426	-0.0000973
244.6000000	-3967.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0011517	0.0013366	-0.0009655	-0.0013870	-0.0016858	-0.0018559	0.0004571	0.0008295
246.3500000	4162.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0011601	0.0013822	0.0008270	0.0004039	-0.0016836	-0.0018931	-0.0013114	-0.0009445
247.8000000	122.0199966	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010121	0.0011944	-0.0000602	-0.0004461	-0.0015309	-0.0017021	-0.0004302	-0.0001117
249.3000000	-3967.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0011365	0.0013208	-0.0008295	-0.0012431	-0.0016427	-0.0018110	0.0003325	0.0006746
251.1000000	4162.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0011189	0.0013257	0.0006550	0.0002473	-0.0016262	-0.0018126	-0.0011294	-0.0007898
252.5500000	121.9899979	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009546	0.0011330	-0.0000683	-0.0004419	-0.0014608	-0.0016189	-0.0004128	-0.0001218
254.0500000	-3967.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010486	0.0012269	-0.0006391	-0.0010341	-0.0015455	-0.0017021	0.0001484	0.0004586
256.0500000	4163.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009940	0.0011797	0.0004171	0.0000337	-0.0014804	-0.0016486	-0.0008813	-0.0005710
257.6500000	122.1500015	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008326	0.0009860	-0.0000857	-0.0004298	-0.0013166	-0.0014569	-0.0003960	-0.0001357
