Thu, Oct 03, 2019
1:17:56 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
259.8000000	4158.0000000	0.0001831	0.0001858	0.0001918	0.0001672	-0.0001848	-0.0001934	-0.0001830	-0.0001699	0.2077850	0.2464923	0.0951923	0.0321401	-0.2110439	-0.2489356	-0.0888357	-0.0345379
261.3000000	121.8499985	0.0002064	0.0002119	0.0002195	0.0001902	-0.0002118	-0.0002183	-0.0002083	-0.0001920	0.2039543	0.2463669	0.0294132	-0.0324882	-0.2081294	-0.2412392	-0.0278626	0.0251216
262.8500000	-3963.0000000	0.0001973	0.0002046	0.0002127	0.0001833	-0.0002055	-0.0002093	-0.0002005	-0.0001866	0.2014552	0.2463964	-0.0185004	-0.0812706	-0.2057298	-0.2339274	0.0156153	0.0514764
264.6000000	4157.0000000	0.0002118	0.0002121	0.0002268	0.0001939	-0.0002147	-0.0002241	-0.0002127	-0.0001973	0.1958085	0.2336964	0.0657423	0.0054876	-0.2016249	-0.2350827	-0.0580088	-0.0020549
266.1500000	121.8899994	0.0002403	0.0002430	0.0002615	0.0002219	-0.0002477	-0.0002535	-0.0002434	-0.0002256	0.1912809	0.2326189	0.0290411	-0.0338125	-0.1970695	-0.2267306	-0.0250847	0.0232360
267.6000000	-3963.0000000	0.0002324	0.0002384	0.0002569	0.0002169	-0.0002439	-0.0002446	-0.0002380	-0.0002204	0.1887292	0.2314080	0.0087948	-0.0585587	-0.1927593	-0.2207925	-0.0083920	0.0351205
269.4000000	4157.0000000	0.0002516	0.0002491	0.0002767	0.0002308	-0.0002567	-0.0002680	-0.0002547	-0.0002373	0.1804109	0.2170168	0.0400045	-0.0169138	-0.1889378	-0.2167665	-0.0312674	0.0173684
270.9000000	122.0000000	0.0002854	0.0002853	0.0003183	0.0002639	-0.0002955	-0.0003027	-0.0002906	-0.0002710	0.1760609	0.2146160	0.0281556	-0.0334825	-0.1830227	-0.2088946	-0.0217687	0.0211398
272.4000000	-3962.0000000	0.0002794	0.0002831	0.0003163	0.0002611	-0.0002942	-0.0002956	-0.0002873	-0.0002678	0.1737931	0.2118546	0.0291831	-0.0394371	-0.1773556	-0.2036658	-0.0244869	0.0155974
274.3000000	4158.0000000	0.0003044	0.0002985	0.0003439	0.0002799	-0.0003123	-0.0003258	-0.0003101	-0.0002902	0.1634429	0.1977262	0.0200325	-0.0320879	-0.1741948	-0.1960841	-0.0113260	0.0301098
275.8000000	122.0000000	0.0003442	0.0003404	0.0003930	0.0003185	-0.0003573	-0.0003660	-0.0003521	-0.0003302	0.1600042	0.1942438	0.0269672	-0.0317305	-0.1674575	-0.1895482	-0.0188426	0.0195212
277.3000000	-3962.0000000	0.0003404	0.0003409	0.0003935	0.0003179	-0.0003581	-0.0003606	-0.0003507	-0.0003296	0.1585817	0.1906991	0.0426329	-0.0242390	-0.1612079	-0.1855780	-0.0342368	0.0026363
279.0500000	4157.0000000	0.0003684	0.0003583	0.0004260	0.0003394	-0.0003793	-0.0003942	-0.0003773	-0.0003547	0.1480782	0.1791603	0.0068663	-0.0402541	-0.1596719	-0.1769167	0.0010920	0.0375035
280.5500000	121.9800034	0.0004144	0.0004061	0.0004827	0.0003844	-0.0004308	-0.0004425	-0.0004258	-0.0004038	0.1460507	0.1752990	0.0257663	-0.0287959	-0.1527599	-0.1707305	-0.0164484	0.0166661
282.1000000	-3962.0000000	0.0004153	0.0004102	0.0004869	0.0003866	-0.0004339	-0.0004374	-0.0004261	-0.0004051	0.1453875	0.1714898	0.0501201	-0.0133244	-0.1467484	-0.1692981	-0.0391809	-0.0043516
283.8500000	4158.0000000	0.0004476	0.0004324	0.0005271	0.0004133	-0.0004604	-0.0004789	-0.0004585	-0.0004354	0.1349986	0.1624677	-0.0015446	-0.0435450	-0.1463281	-0.1590867	0.0083972	0.0390486
285.3500000	121.9100037	0.0005046	0.0004898	0.0005950	0.0004665	-0.0005197	-0.0005310	-0.0005143	-0.0004923	0.1336018	0.1583602	0.0244735	-0.0255915	-0.1395795	-0.1565415	-0.0152333	0.0180872
286.8000000	-3962.0000000	0.0005087	0.0004963	0.0006014	0.0004717	-0.0005252	-0.0005296	-0.0005172	-0.0004995	0.1343671	0.1552223	0.0536917	-0.0053791	-0.1341569	-0.1552173	-0.0413773	-0.0080157
288.6500000	4157.0000000	0.0005461	0.0005242	0.0006505	0.0005039	-0.0005577	-0.0005773	-0.0005558	-0.0005344	0.1244009	0.1484536	-0.0067149	-0.0441805	-0.1346581	-0.1454680	0.0120027	0.0420722
290.1000000	121.8700027	0.0006151	0.0005925	0.0006750	0.0005676	-0.0006259	-0.0006381	-0.0006204	-0.0006032	0.1240154	0.1448761	0.0210124	-0.0223753	-0.1283205	-0.1438982	-0.0143908	0.0178759
291.6000000	-3962.0000000	0.0006255	0.0006031	0.0006750	0.0005767	-0.0006345	-0.0006395	-0.0006260	-0.0006175	0.1256382	0.1422146	0.0495300	0.0001314	-0.1235929	-0.1435062	-0.0419992	-0.0098533
293.4000000	4157.0000000	0.0006681	0.0006382	0.0006750	0.0006173	-0.0006750	-0.0006750	-0.0006732	-0.0006559	0.1164985	0.1373927	-0.0093714	-0.0435455	-0.1241337	-0.1313414	0.0134413	0.0445260
294.9000000	121.8199997	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.1040753	0.1246353	0.0152104	-0.0190473	-0.1056916	-0.1172353	-0.0128973	0.0154434
296.4000000	-3963.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.1031801	0.1198102	0.0390908	0.0043857	-0.1004357	-0.1162626	-0.0375290	-0.0094699
298.2000000	4157.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0904575	0.1095053	-0.0097237	-0.0370303	-0.0947569	-0.1019281	0.0109412	0.0366194
299.7000000	121.9599991	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0810004	0.0948075	0.0111390	-0.0129689	-0.0817870	-0.0915225	-0.0107035	0.0118726
301.2000000	-3962.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0800865	0.0912372	0.0306985	0.0068130	-0.0780529	-0.0905499	-0.0306568	-0.0086247
303.0000000	4157.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0710583	0.0840088	-0.0086884	-0.0289001	-0.0734282	-0.0798338	0.0087570	0.0284093
304.5000000	121.9700012	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0639089	0.0735977	0.0085106	-0.0095133	-0.0641404	-0.0720487	-0.0086457	0.0088264
306.0000000	-3961.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0628485	0.0708958	0.0242869	0.0065947	-0.0613838	-0.0709812	-0.0245479	-0.0074689
307.8500000	4158.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0563257	0.0656004	-0.0072219	-0.0229489	-0.0575176	-0.0630789	0.0069056	0.0220425
309.4000000	121.8700027	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0506248	0.0579304	0.0066578	-0.0074738	-0.0506657	-0.0570194	-0.0069904	0.0067408
310.8500000	-3962.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0495773	0.0559058	0.0192810	0.0054460	-0.0486175	-0.0559387	-0.0195842	-0.0062553
312.7000000	4156.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0447671	0.0517240	-0.0058482	-0.0183372	-0.0454568	-0.0503058	0.0053284	0.0174902
314.2000000	122.0199966	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0403502	0.0460534	0.0052773	-0.0060033	-0.0403381	-0.0455864	-0.0057210	0.0052958
315.7500000	-3962.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0393861	0.0445241	0.0153844	0.0043423	-0.0388547	-0.0446868	-0.0157534	-0.0049640
317.5500000	4157.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0358444	0.0411961	-0.0047001	-0.0147238	-0.0362687	-0.0404195	0.0041040	0.0139327
319.0500000	121.8600006	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0323898	0.0369254	0.0042132	-0.0048702	-0.0324370	-0.0367416	-0.0047039	0.0042193
320.6000000	-3962.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0315396	0.0357334	0.0123013	0.0034334	-0.0313092	-0.0359520	-0.0127007	-0.0039733
322.4000000	4157.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0288942	0.0330539	-0.0037954	-0.0118595	-0.0291829	-0.0326942	0.0031738	0.0111659
323.9500000	121.8499985	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0261652	0.0298099	0.0033664	-0.0039731	-0.0262993	-0.0298233	-0.0038655	0.0033871
325.4500000	-3961.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0254485	0.0288675	0.0098711	0.0027068	-0.0253812	-0.0291100	-0.0102712	-0.0031916
327.2500000	4157.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0234191	0.0267433	-0.0030777	-0.0096204	-0.0237123	-0.0266322	0.0024620	0.0089687
328.8000000	122.0199966	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0212662	0.0242203	0.0027063	-0.0032717	-0.0214726	-0.0243737	-0.0032023	0.0027482
330.3000000	-3962.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0206759	0.0234950	0.0079602	0.0021341	-0.0207841	-0.0237956	-0.0083702	-0.0025817
332.1000000	4157.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0191061	0.0217827	-0.0025071	-0.0078502	-0.0194226	-0.0218733	0.0019166	0.0072637
333.6000000	121.8799973	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0173995	0.0198075	0.0021686	-0.0027135	-0.0176683	-0.0200565	-0.0026711	0.0022130
335.1000000	-3961.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0169034	0.0192297	0.0064428	0.0016791	-0.0171089	-0.0195532	-0.0068545	-0.0021000
336.9500000	4157.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0156813	0.0178448	-0.0020594	-0.0064373	-0.0160134	-0.0180514	0.0014884	0.0058869
338.4500000	121.8700027	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0143162	0.0162947	0.0017463	-0.0022676	-0.0146362	-0.0166105	-0.0022438	0.0017896
339.9500000	-3962.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0138963	0.0158195	0.0052273	0.0013177	-0.0141847	-0.0161886	-0.0056490	-0.0017211
341.7500000	4156.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0129290	0.0146976	-0.0017085	-0.0053114	-0.0132932	-0.0150039	0.0011439	0.0047997
343.3000000	121.9199982	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0118405	0.0134770	0.0014154	-0.0019063	-0.0121974	-0.0138411	-0.0018967	0.0014616
344.8000000	-3958.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0114823	0.0130806	0.0042626	0.0010328	-0.0118252	-0.0134909	-0.0046872	-0.0014185
346.6000000	4156.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0107196	0.0121735	-0.0014252	-0.0044006	-0.0110969	-0.0125262	0.0008840	0.0039231
348.1000000	121.7799988	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0098301	0.0111844	0.0011357	-0.0016168	-0.0102201	-0.0115959	-0.0016176	0.0011896
349.6000000	-3961.0000000	0.0006750	0.0006750	0.0006750	0.0006750	-0.0006750	-0.0006750	-0.0006750	-0.0006750	0.0095234	0.0108607	0.0034828	0.0008004	-0.0099186	-0.0112996	-0.0039129	-0.0011739
